subject_id,group_name,trial_ind_congrtest,pathpair_congrtest,acc_congrtest,rt_congrtest,response,consc_confratings_congrtest,clar_confratings_congrtest,diff_confratings_congrtest,conf_confratings_congrtest,freeeval_congrtest
Q1gq5kxl69j044m8bx2fry24aQ,rotational,13.0,"[[5, 6, 7, 1], [2, 6, 7]]",1.0,2.602,1,Fully conscious/deliberative,Fully clear,Easy,Rather confident,Thinking of flower combinations that the bee went to.
Q1gq5kxl69j044m8bx2fry24aQ,rotational,14.0,"[[0, 7, 6, 2], [6, 5, 3]]",1.0,3.247,1,Fully conscious/deliberative,Fully clear,Easy,Rather confident,Thinking of flower combinations that the bee went to.
Q1gq5kxl69j044m8bx2fry24aQ,rotational,15.0,"[[2, 6, 7, 1], [5, 6, 2]]",0.0,4.598,0,Fully conscious/deliberative,Fully clear,Easy,Rather confident,Thinking of flower combinations that the bee went to.
Q1gq5kxl69j044m8bx2fry24aQ,rotational,16.0,"[[2, 6, 7], [2, 6, 7, 1]]",0.0,13.954,1,Fully conscious/deliberative,Fully clear,Easy,Rather confident,Thinking of flower combinations that the bee went to.
Q1gq5kxl69j044m8bx2fry24aQ,rotational,17.0,"[[0, 7, 6, 5, 3], [0, 7, 6, 2]]",1.0,1.657,1,Fully conscious/deliberative,Fully clear,Easy,Rather confident,Thinking of flower combinations that the bee went to.
Q1gq5kxl69j044m8bx2fry24aQ,rotational,18.0,"[[5, 6, 7, 1, 4], [4, 1, 7, 6]]",1.0,1.061,1,Fully conscious/deliberative,Fully clear,Easy,Rather confident,Thinking of flower combinations that the bee went to.
Q1gq5kxl69j044m8bx2fry24aQ,rotational,19.0,"[[1, 7, 6], [3, 5, 6, 2]]",0.0,2.626,1,Fully conscious/deliberative,Fully clear,Easy,Rather confident,Thinking of flower combinations that the bee went to.
Q1gq5kxl69j044m8bx2fry24aQ,rotational,20.0,"[[2, 6, 5, 3], [2, 6, 5]]",1.0,3.431,1,Fully conscious/deliberative,Fully clear,Easy,Rather confident,Thinking of flower combinations that the bee went to.
Q1gq5kxl69j044m8bx2fry24aQ,rotational,21.0,"[[2, 6, 7, 1], [4, 1, 7]]",1.0,2.582,1,Fully conscious/deliberative,Fully clear,Easy,Rather confident,Thinking of flower combinations that the bee went to.
Q1gq5kxl69j044m8bx2fry24aQ,rotational,22.0,"[[1, 7, 6, 2], [0, 7, 1]]",1.0,1.362,1,Fully conscious/deliberative,Fully clear,Easy,Rather confident,Thinking of flower combinations that the bee went to.
Q1gq5kxl69j044m8bx2fry24aQ,rotational,23.0,"[[6, 7, 1], [0, 7, 1, 4]]",1.0,2.638,0,Fully conscious/deliberative,Fully clear,Easy,Rather confident,Thinking of flower combinations that the bee went to.
Q1gq5kxl69j044m8bx2fry24aQ,rotational,24.0,"[[7, 6, 5, 3], [4, 1, 7, 6, 2]]",1.0,2.788,0,Fully conscious/deliberative,Fully clear,Easy,Rather confident,Thinking of flower combinations that the bee went to.
Q1gq5kxl69j044m8bx2fry24aQ,rotational,25.0,"[[0, 7, 6], [5, 6, 7, 0]]",1.0,2.351,0,Fully conscious/deliberative,Fully clear,Easy,Rather confident,Thinking of flower combinations that the bee went to.
Q1gq5kxl69j044m8bx2fry24aQ,rotational,26.0,"[[2, 6, 5, 3], [7, 6, 5]]",0.0,1.594,0,Fully conscious/deliberative,Fully clear,Easy,Rather confident,Thinking of flower combinations that the bee went to.
Q1gq5kxl69j044m8bx2fry24aQ,rotational,27.0,"[[5, 6, 7], [0, 7, 6, 2]]",0.0,2.935,1,Fully conscious/deliberative,Fully clear,Easy,Rather confident,Thinking of flower combinations that the bee went to.
Q1gq5kxl69j044m8bx2fry24aQ,rotational,28.0,"[[4, 1, 7, 6, 2], [5, 6, 7, 0]]",0.0,4.031,0,Fully conscious/deliberative,Fully clear,Easy,Rather confident,Thinking of flower combinations that the bee went to.
Q1gq5kxl69j044m8bx2fry24aQ,rotational,29.0,"[[5, 6, 7, 1, 4], [7, 6, 5, 3]]",0.0,1.392,0,Fully conscious/deliberative,Fully clear,Easy,Rather confident,Thinking of flower combinations that the bee went to.
Q1gq5kxl69j044m8bx2fry24aQ,rotational,30.0,"[[1, 7, 6, 2], [5, 6, 7]]",0.0,2.04,0,Fully conscious/deliberative,Fully clear,Easy,Rather confident,Thinking of flower combinations that the bee went to.
Q1gq5kxl69j044m8bx2fry24aQ,rotational,31.0,"[[7, 6, 5], [6, 7, 1, 4]]",0.0,1.49,1,Fully conscious/deliberative,Fully clear,Easy,Rather confident,Thinking of flower combinations that the bee went to.
Q1gq5kxl69j044m8bx2fry24aQ,rotational,32.0,"[[7, 6, 2], [0, 7, 1, 4]]",1.0,2.996,0,Fully conscious/deliberative,Fully clear,Easy,Rather confident,Thinking of flower combinations that the bee went to.
Q1gq5kxl69j044m8bx2fry24aQ,rotational,33.0,"[[4, 1, 7], [2, 6, 7, 1]]",1.0,3.293,0,Fully conscious/deliberative,Fully clear,Easy,Rather confident,Thinking of flower combinations that the bee went to.
Q1gq5kxl69j044m8bx2fry24aQ,rotational,34.0,"[[2, 6, 5, 3], [6, 7, 0]]",1.0,5.832,1,Fully conscious/deliberative,Fully clear,Easy,Rather confident,Thinking of flower combinations that the bee went to.
Q1gq5kxl69j044m8bx2fry24aQ,rotational,35.0,"[[4, 1, 7, 6, 2], [2, 6, 5, 3]]",1.0,5.69,1,Fully conscious/deliberative,Fully clear,Easy,Rather confident,Thinking of flower combinations that the bee went to.
Q1gq5kxl69j044m8bx2fry24aQ,rotational,36.0,"[[2, 6, 5, 3], [1, 7, 0]]",1.0,1.21,1,Fully conscious/deliberative,Fully clear,Easy,Rather confident,Thinking of flower combinations that the bee went to.
Q1gq5kxl69j044m8bx2fry24aQ,rotational,37.0,"[[6, 7, 0], [4, 1, 7, 0]]",1.0,1.949,0,Fully conscious/deliberative,Fully clear,Easy,Rather confident,Thinking of flower combinations that the bee went to.
Q1gq5kxl69j044m8bx2fry24aQ,rotational,38.0,"[[4, 1, 7, 0], [5, 6, 7, 1, 4]]",1.0,1.949,0,Fully conscious/deliberative,Fully clear,Easy,Rather confident,Thinking of flower combinations that the bee went to.
Q1gq5kxl69j044m8bx2fry24aQ,rotational,39.0,"[[2, 6, 7, 1], [6, 5, 3]]",1.0,2.37,1,Fully conscious/deliberative,Fully clear,Easy,Rather confident,Thinking of flower combinations that the bee went to.
Q1gq5kxl69j044m8bx2fry24aQ,rotational,40.0,"[[0, 7, 6, 5], [2, 6, 5]]",1.0,7.61,1,Fully conscious/deliberative,Fully clear,Easy,Rather confident,Thinking of flower combinations that the bee went to.
Q1gq5kxl69j044m8bx2fry24aQ,rotational,41.0,"[[4, 1, 7, 6], [5, 6, 2]]",0.0,1.222,0,Fully conscious/deliberative,Fully clear,Easy,Rather confident,Thinking of flower combinations that the bee went to.
Q1gq5kxl69j044m8bx2fry24aQ,rotational,42.0,"[[0, 7, 1, 4], [3, 5, 6]]",0.0,2.15,0,Fully conscious/deliberative,Fully clear,Easy,Rather confident,Thinking of flower combinations that the bee went to.
Q1gq5kxl69j044m8bx2fry24aQ,rotational,43.0,"[[4, 1, 7, 6], [3, 5, 6, 7, 1]]",1.0,1.316,0,Fully conscious/deliberative,Fully clear,Easy,Rather confident,Thinking of flower combinations that the bee went to.
Q1gq5kxl69j044m8bx2fry24aQ,rotational,44.0,"[[5, 6, 7, 0], [1, 7, 0]]",1.0,2.399,1,Fully conscious/deliberative,Fully clear,Easy,Rather confident,Thinking of flower combinations that the bee went to.
Q1gq5kxl69j044m8bx2fry24aQ,rotational,45.0,"[[3, 5, 6, 7, 1], [1, 7, 6, 5]]",0.0,2.598,0,Fully conscious/deliberative,Fully clear,Easy,Rather confident,Thinking of flower combinations that the bee went to.
Q1gq5kxl69j044m8bx2fry24aQ,rotational,46.0,"[[1, 7, 6, 2], [1, 7, 6]]",0.0,0.956,0,Fully conscious/deliberative,Fully clear,Easy,Rather confident,Thinking of flower combinations that the bee went to.
Q1gq5kxl69j044m8bx2fry24aQ,rotational,47.0,"[[2, 6, 5], [7, 6, 5, 3]]",1.0,2.968,0,Fully conscious/deliberative,Fully clear,Easy,Rather confident,Thinking of flower combinations that the bee went to.
Q1gq5kxl69j044m8bx2fry24aQ,rotational,48.0,"[[1, 7, 6, 5], [2, 6, 5]]",1.0,3.2,1,Fully conscious/deliberative,Fully clear,Easy,Rather confident,Thinking of flower combinations that the bee went to.
Q1gq5kxl69j044m8bx2fry24aQ,rotational,49.0,"[[5, 6, 7], [5, 6, 7, 1]]",1.0,3.764,0,Fully conscious/deliberative,Fully clear,Easy,Rather confident,Thinking of flower combinations that the bee went to.
Q1gq5kxl69j044m8bx2fry24aQ,rotational,50.0,"[[2, 6, 7], [0, 7, 1, 4]]",1.0,2.021,0,Fully conscious/deliberative,Fully clear,Easy,Rather confident,Thinking of flower combinations that the bee went to.
Q1gq5kxl69j044m8bx2fry24aQ,rotational,51.0,"[[1, 7, 6, 2], [3, 5, 6, 7, 0]]",1.0,1.371,0,Fully conscious/deliberative,Fully clear,Easy,Rather confident,Thinking of flower combinations that the bee went to.
Q1gq5kxl69j044m8bx2fry24aQ,rotational,52.0,"[[6, 7, 1, 4], [0, 7, 1]]",0.0,1.125,0,Fully conscious/deliberative,Fully clear,Easy,Rather confident,Thinking of flower combinations that the bee went to.
Q1gq5kxl69j044m8bx2fry24aQ,rotational,53.0,"[[4, 1, 7, 0], [2, 6, 7, 1, 4]]",0.0,5.021,1,Fully conscious/deliberative,Fully clear,Easy,Rather confident,Thinking of flower combinations that the bee went to.
Q1gq5kxl69j044m8bx2fry24aQ,rotational,54.0,"[[5, 6, 7], [0, 7, 6, 5]]",1.0,2.876,0,Fully conscious/deliberative,Fully clear,Easy,Rather confident,Thinking of flower combinations that the bee went to.
Q1gq5kxl69j044m8bx2fry24aQ,rotational,55.0,"[[1, 7, 6], [5, 6, 7, 0]]",1.0,1.151,0,Fully conscious/deliberative,Fully clear,Easy,Rather confident,Thinking of flower combinations that the bee went to.
Q1gq5kxl69j044m8bx2fry24aQ,rotational,56.0,"[[7, 1, 4], [0, 7, 6, 2]]",1.0,1.927,0,Fully conscious/deliberative,Fully clear,Easy,Rather confident,Thinking of flower combinations that the bee went to.
Q1gq5kxl69j044m8bx2fry24aQ,rotational,57.0,"[[1, 7, 6, 5], [6, 5, 3]]",1.0,2.085,1,Fully conscious/deliberative,Fully clear,Easy,Rather confident,Thinking of flower combinations that the bee went to.
Q1gq5kxl69j044m8bx2fry24aQ,rotational,58.0,"[[5, 6, 7, 1], [4, 1, 7]]",1.0,2.493,1,Fully conscious/deliberative,Fully clear,Easy,Rather confident,Thinking of flower combinations that the bee went to.
Q1gq5kxl69j044m8bx2fry24aQ,rotational,59.0,"[[2, 6, 5, 3], [4, 1, 7]]",1.0,2.709,1,Fully conscious/deliberative,Fully clear,Easy,Rather confident,Thinking of flower combinations that the bee went to.
Q1gq5kxl69j044m8bx2fry24aQ,rotational,60.0,"[[7, 6, 5, 3], [7, 6, 2]]",1.0,5.064,1,Fully conscious/deliberative,Fully clear,Easy,Rather confident,Thinking of flower combinations that the bee went to.
Q1gq5kxl69j044m8bx2fry24aQ,rotational,61.0,"[[7, 6, 5, 3], [5, 6, 7, 1, 4]]",0.0,1.845,1,Fully conscious/deliberative,Fully clear,Easy,Rather confident,Thinking of flower combinations that the bee went to.
Q1gq5kxl69j044m8bx2fry24aQ,rotational,62.0,"[[3, 5, 6, 7, 1, 4], [2, 6, 7, 1, 4]]",0.0,6.341,0,Fully conscious/deliberative,Fully clear,Easy,Rather confident,Thinking of flower combinations that the bee went to.
Q1gq5kxl69j044m8bx2fry24aQ,rotational,63.0,"[[6, 7, 1], [5, 6, 7, 1]]",1.0,1.232,0,Fully conscious/deliberative,Fully clear,Easy,Rather confident,Thinking of flower combinations that the bee went to.
Q1gq5kxl69j044m8bx2fry24aQ,rotational,64.0,"[[4, 1, 7, 0], [2, 6, 5]]",0.0,2.477,0,Fully conscious/deliberative,Fully clear,Easy,Rather confident,Thinking of flower combinations that the bee went to.
Q1mkm11viqoktk5gj9hzrdcstQ,rotational,0.0,"[[5, 6, 7, 0], [5, 6, 7]]",1.0,48.678,1,Fully conscious/deliberative,Somewhat clear,Hard,Rather confident,"I imagined where the bee will be moving from.
It would help to indicate where the bee is moving from"
Q1mkm11viqoktk5gj9hzrdcstQ,rotational,1.0,"[[2, 6, 7, 1, 4], [3, 5, 6, 2]]",0.0,39.372,0,Fully conscious/deliberative,Somewhat clear,Hard,Rather confident,"I imagined where the bee will be moving from.
It would help to indicate where the bee is moving from"
Q1mkm11viqoktk5gj9hzrdcstQ,rotational,2.0,"[[0, 7, 6, 2], [0, 7, 6, 5, 3]]",1.0,17.618,0,Fully conscious/deliberative,Somewhat clear,Hard,Rather confident,"I imagined where the bee will be moving from.
It would help to indicate where the bee is moving from"
Q1mkm11viqoktk5gj9hzrdcstQ,rotational,3.0,"[[4, 1, 7, 6, 5], [3, 5, 6, 7]]",0.0,5.886,0,Fully conscious/deliberative,Somewhat clear,Hard,Rather confident,"I imagined where the bee will be moving from.
It would help to indicate where the bee is moving from"
Q1mkm11viqoktk5gj9hzrdcstQ,rotational,4.0,"[[4, 1, 7, 0], [2, 6, 7, 1, 4]]",0.0,9.892,1,Fully conscious/deliberative,Somewhat clear,Hard,Rather confident,"I imagined where the bee will be moving from.
It would help to indicate where the bee is moving from"
Q1mkm11viqoktk5gj9hzrdcstQ,rotational,5.0,"[[0, 7, 1, 4], [7, 6, 5]]",0.0,8.703,0,Fully conscious/deliberative,Somewhat clear,Hard,Rather confident,"I imagined where the bee will be moving from.
It would help to indicate where the bee is moving from"
Q1mkm11viqoktk5gj9hzrdcstQ,rotational,6.0,"[[0, 7, 1], [3, 5, 6, 2]]",1.0,5.47,0,Fully conscious/deliberative,Somewhat clear,Hard,Rather confident,"I imagined where the bee will be moving from.
It would help to indicate where the bee is moving from"
Q1mkm11viqoktk5gj9hzrdcstQ,rotational,7.0,"[[6, 5, 3], [2, 6, 7, 1]]",1.0,7.466,0,Fully conscious/deliberative,Somewhat clear,Hard,Rather confident,"I imagined where the bee will be moving from.
It would help to indicate where the bee is moving from"
Q1mkm11viqoktk5gj9hzrdcstQ,rotational,8.0,"[[4, 1, 7, 6, 2], [3, 5, 6, 7]]",1.0,11.145,1,Fully conscious/deliberative,Somewhat clear,Hard,Rather confident,"I imagined where the bee will be moving from.
It would help to indicate where the bee is moving from"
Q1mkm11viqoktk5gj9hzrdcstQ,rotational,9.0,"[[5, 6, 7], [2, 6, 7, 0]]",0.0,2.922,1,Fully conscious/deliberative,Somewhat clear,Hard,Rather confident,"I imagined where the bee will be moving from.
It would help to indicate where the bee is moving from"
Q1mkm11viqoktk5gj9hzrdcstQ,rotational,10.0,"[[0, 7, 1, 4], [5, 6, 7, 1, 4]]",1.0,8.573,0,Fully conscious/deliberative,Somewhat clear,Hard,Rather confident,"I imagined where the bee will be moving from.
It would help to indicate where the bee is moving from"
Q1mkm11viqoktk5gj9hzrdcstQ,rotational,11.0,"[[7, 1, 4], [0, 7, 6, 2]]",0.0,5.031,1,Fully conscious/deliberative,Somewhat clear,Hard,Rather confident,"I imagined where the bee will be moving from.
It would help to indicate where the bee is moving from"
Q1mkm11viqoktk5gj9hzrdcstQ,rotational,12.0,"[[2, 6, 7, 0], [0, 7, 1]]",1.0,4.09,1,Fully conscious/deliberative,Somewhat clear,Hard,Rather confident,"I imagined where the bee will be moving from.
It would help to indicate where the bee is moving from"
Q1mkm11viqoktk5gj9hzrdcstQ,rotational,13.0,"[[2, 6, 7, 1], [4, 1, 7]]",1.0,8.495,1,Fully conscious/deliberative,Somewhat clear,Hard,Rather confident,"I imagined where the bee will be moving from.
It would help to indicate where the bee is moving from"
Q1mkm11viqoktk5gj9hzrdcstQ,rotational,14.0,"[[1, 7, 6, 5, 3], [6, 7, 1, 4]]",1.0,2.877,1,Fully conscious/deliberative,Somewhat clear,Hard,Rather confident,"I imagined where the bee will be moving from.
It would help to indicate where the bee is moving from"
Q1mkm11viqoktk5gj9hzrdcstQ,rotational,15.0,"[[7, 6, 5, 3], [2, 6, 7]]",0.0,9.289,0,Fully conscious/deliberative,Somewhat clear,Hard,Rather confident,"I imagined where the bee will be moving from.
It would help to indicate where the bee is moving from"
Q1mkm11viqoktk5gj9hzrdcstQ,rotational,16.0,"[[1, 7, 0], [1, 7, 6, 2]]",1.0,6.962,0,Fully conscious/deliberative,Somewhat clear,Hard,Rather confident,"I imagined where the bee will be moving from.
It would help to indicate where the bee is moving from"
Q1mkm11viqoktk5gj9hzrdcstQ,rotational,17.0,"[[0, 7, 1, 4], [2, 6, 7]]",1.0,3.882,1,Fully conscious/deliberative,Somewhat clear,Hard,Rather confident,"I imagined where the bee will be moving from.
It would help to indicate where the bee is moving from"
Q1mkm11viqoktk5gj9hzrdcstQ,rotational,18.0,"[[2, 6, 7, 1, 4], [0, 7, 6, 5]]",1.0,8.818,1,Fully conscious/deliberative,Somewhat clear,Hard,Rather confident,"I imagined where the bee will be moving from.
It would help to indicate where the bee is moving from"
Q1mkm11viqoktk5gj9hzrdcstQ,rotational,19.0,"[[1, 7, 6], [0, 7, 1, 4]]",1.0,2.562,0,Fully conscious/deliberative,Somewhat clear,Hard,Rather confident,"I imagined where the bee will be moving from.
It would help to indicate where the bee is moving from"
Q1mkm11viqoktk5gj9hzrdcstQ,rotational,20.0,"[[0, 7, 6, 5], [1, 7, 6]]",0.0,4.577,0,Fully conscious/deliberative,Somewhat clear,Hard,Rather confident,"I imagined where the bee will be moving from.
It would help to indicate where the bee is moving from"
Q1mkm11viqoktk5gj9hzrdcstQ,rotational,21.0,"[[1, 7, 6, 2], [1, 7, 0]]",1.0,3.482,1,Fully conscious/deliberative,Somewhat clear,Hard,Rather confident,"I imagined where the bee will be moving from.
It would help to indicate where the bee is moving from"
Q1mkm11viqoktk5gj9hzrdcstQ,rotational,22.0,"[[2, 6, 7, 0], [6, 5, 3]]",1.0,4.821,1,Fully conscious/deliberative,Somewhat clear,Hard,Rather confident,"I imagined where the bee will be moving from.
It would help to indicate where the bee is moving from"
Q1mkm11viqoktk5gj9hzrdcstQ,rotational,23.0,"[[3, 5, 6, 7, 0], [2, 6, 7, 1]]",1.0,4.194,1,Fully conscious/deliberative,Somewhat clear,Hard,Rather confident,"I imagined where the bee will be moving from.
It would help to indicate where the bee is moving from"
Q1mkm11viqoktk5gj9hzrdcstQ,rotational,24.0,"[[2, 6, 7, 1], [5, 6, 2]]",0.0,3.093,0,Fully conscious/deliberative,Somewhat clear,Hard,Rather confident,"I imagined where the bee will be moving from.
It would help to indicate where the bee is moving from"
Q1mkm11viqoktk5gj9hzrdcstQ,rotational,25.0,"[[2, 6, 7], [4, 1, 7, 6]]",1.0,4.561,0,Fully conscious/deliberative,Somewhat clear,Hard,Rather confident,"I imagined where the bee will be moving from.
It would help to indicate where the bee is moving from"
Q1mkm11viqoktk5gj9hzrdcstQ,rotational,26.0,"[[3, 5, 6], [4, 1, 7, 6]]",1.0,6.795,0,Fully conscious/deliberative,Somewhat clear,Hard,Rather confident,"I imagined where the bee will be moving from.
It would help to indicate where the bee is moving from"
Q1mkm11viqoktk5gj9hzrdcstQ,rotational,27.0,"[[1, 7, 6, 5], [1, 7, 6]]",1.0,4.222,1,Fully conscious/deliberative,Somewhat clear,Hard,Rather confident,"I imagined where the bee will be moving from.
It would help to indicate where the bee is moving from"
Q1mkm11viqoktk5gj9hzrdcstQ,rotational,28.0,"[[4, 1, 7, 6, 2], [4, 1, 7, 6, 5, 3]]",1.0,4.711,0,Fully conscious/deliberative,Somewhat clear,Hard,Rather confident,"I imagined where the bee will be moving from.
It would help to indicate where the bee is moving from"
Q1mkm11viqoktk5gj9hzrdcstQ,rotational,29.0,"[[5, 6, 7], [1, 7, 6, 2]]",0.0,3.149,1,Fully conscious/deliberative,Somewhat clear,Hard,Rather confident,"I imagined where the bee will be moving from.
It would help to indicate where the bee is moving from"
Q1mkm11viqoktk5gj9hzrdcstQ,rotational,30.0,"[[6, 7, 1], [3, 5, 6, 2]]",1.0,3.279,0,Fully conscious/deliberative,Somewhat clear,Hard,Rather confident,"I imagined where the bee will be moving from.
It would help to indicate where the bee is moving from"
Q1mkm11viqoktk5gj9hzrdcstQ,rotational,31.0,"[[6, 7, 0], [2, 6, 5, 3]]",0.0,3.49,1,Fully conscious/deliberative,Somewhat clear,Hard,Rather confident,"I imagined where the bee will be moving from.
It would help to indicate where the bee is moving from"
Q1mkm11viqoktk5gj9hzrdcstQ,rotational,32.0,"[[0, 7, 6, 5], [0, 7, 1]]",0.0,2.629,0,Fully conscious/deliberative,Somewhat clear,Hard,Rather confident,"I imagined where the bee will be moving from.
It would help to indicate where the bee is moving from"
Q1mkm11viqoktk5gj9hzrdcstQ,rotational,33.0,"[[6, 7, 1, 4], [7, 6, 5]]",1.0,4.119,1,Fully conscious/deliberative,Somewhat clear,Hard,Rather confident,"I imagined where the bee will be moving from.
It would help to indicate where the bee is moving from"
Q1mkm11viqoktk5gj9hzrdcstQ,rotational,34.0,"[[7, 1, 4], [3, 5, 6, 2]]",1.0,3.882,0,Fully conscious/deliberative,Somewhat clear,Hard,Rather confident,"I imagined where the bee will be moving from.
It would help to indicate where the bee is moving from"
Q1mkm11viqoktk5gj9hzrdcstQ,rotational,35.0,"[[5, 6, 2], [0, 7, 1, 4]]",0.0,3.705,1,Fully conscious/deliberative,Somewhat clear,Hard,Rather confident,"I imagined where the bee will be moving from.
It would help to indicate where the bee is moving from"
Q1mkm11viqoktk5gj9hzrdcstQ,rotational,36.0,"[[4, 1, 7, 6, 5], [4, 1, 7, 6]]",1.0,3.514,1,Fully conscious/deliberative,Somewhat clear,Hard,Rather confident,"I imagined where the bee will be moving from.
It would help to indicate where the bee is moving from"
Q1mkm11viqoktk5gj9hzrdcstQ,rotational,37.0,"[[4, 1, 7], [1, 7, 6, 2]]",1.0,2.646,0,Fully conscious/deliberative,Somewhat clear,Hard,Rather confident,"I imagined where the bee will be moving from.
It would help to indicate where the bee is moving from"
Q1mkm11viqoktk5gj9hzrdcstQ,rotational,38.0,"[[5, 6, 7, 0], [6, 7, 0]]",1.0,2.263,1,Fully conscious/deliberative,Somewhat clear,Hard,Rather confident,"I imagined where the bee will be moving from.
It would help to indicate where the bee is moving from"
Q1mkm11viqoktk5gj9hzrdcstQ,rotational,39.0,"[[0, 7, 6, 5], [5, 6, 2]]",0.0,4.942,0,Fully conscious/deliberative,Somewhat clear,Hard,Rather confident,"I imagined where the bee will be moving from.
It would help to indicate where the bee is moving from"
Q1mkm11viqoktk5gj9hzrdcstQ,rotational,40.0,"[[6, 7, 1, 4], [1, 7, 0]]",1.0,3.298,1,Fully conscious/deliberative,Somewhat clear,Hard,Rather confident,"I imagined where the bee will be moving from.
It would help to indicate where the bee is moving from"
Q1mkm11viqoktk5gj9hzrdcstQ,rotational,41.0,"[[6, 7, 1], [2, 6, 7, 1]]",0.0,3.177,1,Fully conscious/deliberative,Somewhat clear,Hard,Rather confident,"I imagined where the bee will be moving from.
It would help to indicate where the bee is moving from"
Q1mkm11viqoktk5gj9hzrdcstQ,rotational,42.0,"[[5, 6, 7, 1], [4, 1, 7]]",0.0,3.351,0,Fully conscious/deliberative,Somewhat clear,Hard,Rather confident,"I imagined where the bee will be moving from.
It would help to indicate where the bee is moving from"
Q1mkm11viqoktk5gj9hzrdcstQ,rotational,43.0,"[[5, 6, 7, 1], [5, 6, 2]]",1.0,2.938,1,Fully conscious/deliberative,Somewhat clear,Hard,Rather confident,"I imagined where the bee will be moving from.
It would help to indicate where the bee is moving from"
Q1mkm11viqoktk5gj9hzrdcstQ,rotational,44.0,"[[3, 5, 6, 2], [5, 6, 2]]",0.0,3.441,0,Fully conscious/deliberative,Somewhat clear,Hard,Rather confident,"I imagined where the bee will be moving from.
It would help to indicate where the bee is moving from"
Q1mkm11viqoktk5gj9hzrdcstQ,rotational,45.0,"[[1, 7, 6, 2], [3, 5, 6, 7, 1]]",0.0,2.754,1,Fully conscious/deliberative,Somewhat clear,Hard,Rather confident,"I imagined where the bee will be moving from.
It would help to indicate where the bee is moving from"
Q1mkm11viqoktk5gj9hzrdcstQ,rotational,46.0,"[[0, 7, 6], [4, 1, 7, 0]]",0.0,4.206,1,Fully conscious/deliberative,Somewhat clear,Hard,Rather confident,"I imagined where the bee will be moving from.
It would help to indicate where the bee is moving from"
